1983-08-19 Brighton Bar, Long Branch, NJ - /gig:1983-08-19-brighton-bar-long-branch-nj
1983-08-14 Stone Pony (The), Asbury Park, NJ - /gig:1983-08-14-stone-pony-asbury-park-nj
1983-08-02 Madison Square Garden, New York City, NY - /gig:1983-08-02-madison-square-garden-new-york-city-ny
1983-07-16 Headliner (The), Neptune, NJ - /gig:1983-07-16-headliner-neptune-nj
1983-06-18 Stone Pony (The), Asbury Park, NJ - /gig:1983-06-18-stone-pony-asbury-park-nj
1983-01-08 Big Man's West, Red Bank, NJ - /gig:1983-01-08-big-man-s-west-red-bank-nj
1982-11-27 Club Lingerie, Los Angeles, CA - /gig:1982-11-27-club-lingerie-los-angeles-ca
1982-10-03 Stone Pony (The), Asbury Park, NJ - /gig:1982-10-03-stone-pony-asbury-park-nj
1982-09-25 Stone Pony (The), Asbury Park, NJ - /gig:1982-09-25-stone-pony-asbury-park-nj
1982-09-21 Peppermint Lounge, New York City, NY - /gig:1982-09-21-peppermint-lounge-new-york-city-ny
1982-09-18 Big Man's West, Red Bank, NJ - /gig:1982-09-18-big-man-s-west-red-bank-nj
1982-09-04 Big Man's West, Red Bank, NJ - /gig:1982-09-04-big-man-s-west-red-bank-nj
1982-08-23 Brighton Bar, Long Branch, NJ - /gig:1982-08-23-brighton-bar-long-branch-nj
1982-08-15 Stone Pony (The), Asbury Park, NJ - /gig:1982-08-15-stone-pony-asbury-park-nj
1982-08-08 Stone Pony (The), Asbury Park, NJ - /gig:1982-08-08-stone-pony-asbury-park-nj
1982-08-07 Big Man's West, Red Bank, NJ - /gig:1982-08-07-big-man-s-west-red-bank-nj
1982-08-06 Big Man's West, Red Bank, NJ - /gig:1982-08-06-big-man-s-west-red-bank-nj
1982-07-31 Big Man's West, Red Bank, NJ - /gig:1982-07-31-big-man-s-west-red-bank-nj
1982-07-25 Stone Pony (The), Asbury Park, NJ - /gig:1982-07-25-stone-pony-asbury-park-nj
1982-07-23 Fast Lane (The), Asbury Park, NJ - /gig:1982-07-23-fast-lane-asbury-park-nj
1982-07-17 Big Man's West, Red Bank, NJ - /gig:1982-07-17-big-man-s-west-red-bank-nj
1982-06-27 Stone Pony (The), Asbury Park, NJ - /gig:1982-06-27-stone-pony-asbury-park-nj
1982-06-26 Big Man's West, Red Bank, NJ - /gig:1982-06-26-big-man-s-west-red-bank-nj
1982-06-12 Central Park, New York City, NY - /gig:1982-06-12-central-park-new-york-city-ny
1982-06-12 Big Man's West, Red Bank, NJ - /gig:1982-06-12-big-man-s-west-red-bank-nj
1982-05-29 Big Man's West, Red Bank, NJ - /gig:1982-05-29-big-man-s-west-red-bank-nj
1982-05-08 Fast Lane (The), Asbury Park, NJ - /gig:1982-05-08-fast-lane-asbury-park-nj
1982-04-11 Big Man's West, Red Bank, NJ - /gig:1982-04-11-big-man-s-west-red-bank-nj
1982-04-10 Big Man's West, Red Bank, NJ - /gig:1982-04-10-big-man-s-west-red-bank-nj
1982-04-09 Big Man's West, Red Bank, NJ - /gig:1982-04-09-big-man-s-west-red-bank-nj
1982-02-20 Big Man's West, Red Bank, NJ - /gig:1982-02-20-big-man-s-west-red-bank-nj
1982-01-12 Royal Manor North, North Brunswick, NJ - /gig:1982-01-12-royal-manor-north-north-brunswick-nj
1981-09-14 Riverfront Coliseum, Cincinnati, OH - /gig:1981-09-14-riverfront-coliseum-cincinnati-oh
1981-09-13 Riverfront Coliseum, Cincinnati, OH - /gig:1981-09-13-riverfront-coliseum-cincinnati-oh
1981-09-11 Rosemont Horizon, Rosemont, IL - /gig:1981-09-11-horizon-rosemont-il
1981-09-10 Rosemont Horizon, Rosemont, IL - /gig:1981-09-10-horizon-rosemont-il
1981-09-08 Rosemont Horizon, Rosemont, IL - /gig:1981-09-08-horizon-rosemont-il
1981-09-05 Perkins Palace, Pasadena, CA - /gig:1981-09-05-perkins-palace-pasadena-ca
1981-09-02 San Diego Sports Arena, San Diego, CA - /gig:1981-09-02-sports-arena-san-diego-ca
1981-08-28 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-28-memorial-sports-arena-los-angeles-ca
1981-08-27 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-27-memorial-sports-arena-los-angeles-ca
1981-08-24 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-24-memorial-sports-arena-los-angeles-ca
1981-08-23 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-23-memorial-sports-arena-los-angeles-ca
1981-08-21 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-21-memorial-sports-arena-los-angeles-ca
1981-08-20 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1981-08-20-memorial-sports-arena-los-angeles-ca
1981-08-17 Red Rocks Amphitheatre, Morrison, CO - /gig:1981-08-17-red-rocks-amphitheatre-morrison-co
1981-08-16 Red Rocks Amphitheatre, Morrison, CO - /gig:1981-08-16-red-rocks-amphitheatre-morrison-co
1981-08-12 Joe Louis Arena, Detroit, MI - /gig:1981-08-12-joe-louis-arena-detroit-mi
1981-08-11 Joe Louis Arena, Detroit, MI - /gig:1981-08-11-joe-louis-arena-detroit-mi
1981-08-07 Capital Centre, Largo, MD - /gig:1981-08-07-capital-centre-largo-md
1981-08-06 Bayou (The), Washington, DC - /gig:1981-08-06-bayou-washington-dc
1981-08-05 Capital Centre, Largo, MD - /gig:1981-08-05-capital-centre-largo-md
1981-08-04 Capital Centre, Largo, MD - /gig:1981-08-04-capital-centre-largo-md
1981-07-30 Richfield Coliseum, Richfield, OH - /gig:1981-07-30-coliseum-richfield-oh
1981-07-29 Richfield Coliseum, Richfield, OH - /gig:1981-07-29-coliseum-richfield-oh
1981-07-19 Spectrum, Philadelphia, PA - /gig:1981-07-19-spectrum-philadelphia-pa
1981-07-18 Spectrum, Philadelphia, PA - /gig:1981-07-18-spectrum-philadelphia-pa
1981-07-16 Spectrum, Philadelphia, PA - /gig:1981-07-16-spectrum-philadelphia-pa
1981-07-15 Spectrum, Philadelphia, PA - /gig:1981-07-15-spectrum-philadelphia-pa
1981-07-13 Spectrum, Philadelphia, PA - /gig:1981-07-13-spectrum-philadelphia-pa
1981-07-11 Big Man's West, Red Bank, NJ - /gig:1981-07-11-big-man-s-west-red-bank-nj
1981-07-09 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-09-brendan-byrne-arena-east-rutherford-nj
1981-07-08 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-08-brendan-byrne-arena-east-rutherford-nj
1981-07-06 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-06-brendan-byrne-arena-east-rutherford-nj
1981-07-05 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-05-brendan-byrne-arena-east-rutherford-nj
1981-07-03 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-03-brendan-byrne-arena-east-rutherford-nj
1981-07-02 Brendan Byrne Arena, East Rutherford, NJ - /gig:1981-07-02-brendan-byrne-arena-east-rutherford-nj
1981-06-14 Hollywood Bowl, Los Angeles, CA - /gig:1981-06-14-hollywood-bowl-los-angeles-ca
1981-06-08 Birmingham International Arena, Birmingham, England - /gig:1981-06-08-international-arena-birmingham-england
1981-06-07 Birmingham International Arena, Birmingham, England - /gig:1981-06-07-international-arena-birmingham-england
1981-06-05 Wembley Arena, London, England - /gig:1981-06-05-wembley-arena-london-england
1981-06-04 Wembley Arena, London, England - /gig:1981-06-04-wembley-arena-london-england
1981-06-02 Wembley Arena, London, England - /gig:1981-06-02-wembley-arena-london-england
1981-06-01 Wembley Arena, London, England - /gig:1981-06-01-wembley-arena-london-england
1981-05-30 Wembley Arena, London, England - /gig:1981-05-30-wembley-arena-london-england
1981-05-29 Wembley Arena, London, England - /gig:1981-05-29-wembley-arena-london-england
1981-05-27 Brighton Centre (The), Brighton, England - /gig:1981-05-27-centre-brighton-england
1981-05-26 Brighton Centre (The), Brighton, England - /gig:1981-05-26-centre-brighton-england
1981-05-20 Bingley Hall, Stafford, England - /gig:1981-05-20-bingley-hall-stafford-england
1981-05-17 Edinburgh Playhouse, Edinburgh, Scotland - /gig:1981-05-17-playhouse-edinburgh-scotland
1981-05-16 Edinburgh Playhouse, Edinburgh, Scotland - /gig:1981-05-16-playhouse-edinburgh-scotland
1981-05-14 Apollo Theatre, Manchester, England - /gig:1981-05-14-apollo-theatre-manchester-england
1981-05-13 Apollo Theatre, Manchester, England - /gig:1981-05-13-apollo-theatre-manchester-england
1981-05-11 City Hall, Newcastle, England - /gig:1981-05-11-city-hall-newcastle-england
1981-05-08 Johanneshovs Isstadion, Stockholm, Sweden - /gig:1981-05-08-johanneshovs-isstadion-stockholm-sweden
1981-05-07 Johanneshovs Isstadion, Stockholm, Sweden - /gig:1981-05-07-johanneshovs-isstadion-stockholm-sweden
1981-05-05 Drammenshallen, Drammen, Norway - /gig:1981-05-05-drammenshallen-drammen-norway
1981-05-03 Scandinavium, Gothenburg, Sweden - /gig:1981-05-03-scandinavium-gothenburg-sweden
1981-05-02 Brøndbyhallen, Copenhagen, Denmark - /gig:1981-05-02-brondbyhallen-copenhagen-denmark
1981-05-01 Forum København, Copenhagen, Denmark - /gig:1981-05-01-forum-kobenhavn-copenhagen-denmark
1981-04-29 Sportpaleis Ahoy, Rotterdam, The Netherlands - /gig:1981-04-29-sportpaleis-ahoy-rotterdam-netherlands
1981-04-28 Sportpaleis Ahoy, Rotterdam, The Netherlands - /gig:1981-04-28-sportpaleis-ahoy-rotterdam-netherlands
1981-04-26 Forest National, Brussels, Belgium - /gig:1981-04-26-forest-national-brussels-belgium
1981-04-24 Palais Des Sports De Gerland, Lyon, France - /gig:1981-04-24-palais-des-sports-lyon-france
1981-04-21 Palau Municipal D'Esports, Barcelona, Spain - /gig:1981-04-21-palau-municipal-d-esports-barcelona-spain
1981-04-19 Palais Des Sports De Saint-Ouen, Paris, France - /gig:1981-04-19-palais-des-sports-paris-france
1981-04-18 Palais Des Sports De Saint-Ouen, Paris, France - /gig:1981-04-18-palais-des-sports-paris-france
1981-04-16 Olympiahalle, Munich, West Germany - /gig:1981-04-16-olympiahalle-munich-germany
1981-04-14 Festhalle, Frankfurt, West Germany - /gig:1981-04-14-festhalle-frankfurt-germany
1981-04-11 Hallenstadion, Zurich, Switzerland - /gig:1981-04-11-hallenstadion-zurich-switzerland
1981-04-09 ICC Berlin, West Berlin, West Germany - /gig:1981-04-09-icc-berlin-germany
1981-04-07 Congress Centrum Hamburg, Hamburg, West Germany - /gig:1981-04-07-congress-centrum-hamburg-germany
1981-03-05 Market Square Arena, Indianapolis, IN - /gig:1981-03-05-market-square-arena-indianapolis-in
1981-03-04 Rupp Arena, Lexington, KY - /gig:1981-03-04-rupp-arena-lexington-ky
1981-03-02 Hampton Roads Coliseum, Hampton, VA - /gig:1981-03-02-roads-coliseum-hampton-va
1981-02-28 Greensboro Coliseum, Greensboro, NC - /gig:1981-02-28-coliseum-greensboro-nc
1981-02-26 Nashville Municipal Auditorium, Nashville, TN - /gig:1981-02-26-municipal-auditorium-nashville-tn
1981-02-23 Omni (The), Atlanta, GA - /gig:1981-02-23-omni-atlanta-ga
1981-02-22 Carolina Coliseum, Columbia, SC - /gig:1981-02-22-carolina-coliseum-columbia-sc
1981-02-20 Hollywood Sportatorium (The), Pembroke Pines, FL - /gig:1981-02-20-hollywood-sportatorium-pembroke-pines-fl
1981-02-18 Jacksonville Veterans Memorial Coliseum, Jacksonville, FL - /gig:1981-02-18-veterans-memorial-coliseum-jacksonville-fl
1981-02-16 Lakeland Civic Center, Lakeland, FL - /gig:1981-02-16-civic-center-lakeland-fl
1981-02-15 Lakeland Civic Center, Lakeland, FL - /gig:1981-02-15-civic-center-lakeland-fl
1981-02-13 Humphrey Coliseum, Starkville, MS - /gig:1981-02-13-humphrey-coliseum-starkville-ms
1981-02-12 Municipal Auditorium, Mobile, AL - /gig:1981-02-12-municipal-auditorium-mobile-al
1981-02-07 Assembly Hall, Champaign, IL - /gig:1981-02-07-assembly-hall-champaign-il
1981-02-05 Kemper Arena, Kansas City, MO - /gig:1981-02-05-kemper-arena-kansas-city-mo
1981-02-02 Dane County Memorial Coliseum, Madison, WI - /gig:1981-02-02-dane-county-memorial-coliseum-madison-wi
1981-02-01 St. Paul Civic Center, Saint Paul, MN - /gig:1981-02-01-civic-center-saint-paul-mn
1981-01-29 Hilton Coliseum, Ames, IA - /gig:1981-01-29-hilton-coliseum-ames-ia
1981-01-28 Checkerdome, St. Louis, MO - /gig:1981-01-28-checkerdome-st-louis-mo
1981-01-26 Athletic & Convocation Center, South Bend, IN - /gig:1981-01-26-athletic-convocation-center-south-bend-in
1981-01-24 Ottawa Civic Centre, Ottawa, ON - /gig:1981-01-24-civic-centre-ottawa-on
1981-01-23 Montreal Forum, Montreal, QC - /gig:1981-01-23-forum-montreal-qc
1981-01-21 Maple Leaf Gardens, Toronto, ON - /gig:1981-01-21-maple-leaf-gardens-toronto-on
1981-01-20 Maple Leaf Gardens, Toronto, ON - /gig:1981-01-20-maple-leaf-gardens-toronto-on
1980-12-31 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1980-12-31-nassau-coliseum-uniondale-ny
1980-12-29 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1980-12-29-nassau-coliseum-uniondale-ny
1980-12-28 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1980-12-28-nassau-coliseum-uniondale-ny
1980-12-19 Madison Square Garden, New York City, NY - /gig:1980-12-19-madison-square-garden-new-york-city-ny
1980-12-18 Madison Square Garden, New York City, NY - /gig:1980-12-18-madison-square-garden-new-york-city-ny
1980-12-16 Boston Garden, Boston, MA - /gig:1980-12-16-garden-boston-ma
1980-12-15 Boston Garden, Boston, MA - /gig:1980-12-15-garden-boston-ma
1980-12-12 Hartford Civic Center, Hartford, CT - /gig:1980-12-12-civic-center-hartford-ct
1980-12-11 Providence Civic Center, Providence, RI - /gig:1980-12-11-civic-center-providence-ri
1980-12-09 Spectrum, Philadelphia, PA - /gig:1980-12-09-spectrum-philadelphia-pa
1980-12-08 Spectrum, Philadelphia, PA - /gig:1980-12-08-spectrum-philadelphia-pa
1980-12-06 Spectrum, Philadelphia, PA - /gig:1980-12-06-spectrum-philadelphia-pa
1980-12-04 Buffalo Memorial Auditorium, Buffalo, NY - /gig:1980-12-04-memorial-auditorium-buffalo-ny
1980-12-02 Rochester Community War Memorial, Rochester, NY - /gig:1980-12-02-community-war-memorial-rochester-ny
1980-12-01 Civic Arena, Pittsburgh, PA - /gig:1980-12-01-civic-arena-pittsburgh-pa
1980-11-30 Civic Arena, Pittsburgh, PA - /gig:1980-11-30-civic-arena-pittsburgh-pa
1980-11-28 Madison Square Garden, New York City, NY - /gig:1980-11-28-madison-square-garden-new-york-city-ny
1980-11-27 Madison Square Garden, New York City, NY - /gig:1980-11-27-madison-square-garden-new-york-city-ny
1980-11-24 Capital Centre, Largo, MD - /gig:1980-11-24-capital-centre-largo-md
1980-11-23 Capital Centre, Largo, MD - /gig:1980-11-23-capital-centre-largo-md
1980-11-20 Rosemont Horizon, Rosemont, IL - /gig:1980-11-20-horizon-rosemont-il
1980-11-15 Summit (The), Houston, TX - /gig:1980-11-15-summit-houston-tx
1980-11-14 Summit (The), Houston, TX - /gig:1980-11-14-summit-houston-tx
1980-11-11 LSU Assembly Center, Baton Rouge, LA - /gig:1980-11-11-lsu-assembly-center-baton-rouge-la
1980-11-09 Special Events Center, Austin, TX - /gig:1980-11-09-special-events-center-austin-tx
1980-11-08 Reunion Arena, Dallas, TX - /gig:1980-11-08-reunion-arena-dallas-tx
1980-11-03 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1980-11-03-memorial-sports-arena-los-angeles-ca
1980-11-01 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1980-11-01-memorial-sports-arena-los-angeles-ca
1980-10-31 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1980-10-31-memorial-sports-arena-los-angeles-ca
1980-10-30 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:1980-10-30-memorial-sports-arena-los-angeles-ca
1980-10-28 Oakland-Alameda County Coliseum Arena, Oakland, CA - /gig:1980-10-28-alameda-county-coliseum-arena-oakland-ca
1980-10-27 Oakland-Alameda County Coliseum Arena, Oakland, CA - /gig:1980-10-27-alameda-county-coliseum-arena-oakland-ca
1980-10-25 Memorial Coliseum, Portland, OR - /gig:1980-10-25-memorial-coliseum-portland-or
1980-10-24 Seattle Center Coliseum, Seattle, WA - /gig:1980-10-24-center-coliseum-seattle-wa
1980-10-20 McNichols Sports Arena, Denver, CO - /gig:1980-10-20-mcnichols-sports-arena-denver-co
1980-10-18 Kiel Opera House, St. Louis, MO - /gig:1980-10-18-kiel-opera-house-st-louis-mo
1980-10-17 Kiel Opera House, St. Louis, MO - /gig:1980-10-17-kiel-opera-house-st-louis-mo
1980-10-14 Mecca Arena, Milwaukee, WI - /gig:1980-10-14-mecca-arena-milwaukee-wi
1980-10-13 St. Paul Civic Center, Saint Paul, MN - /gig:1980-10-13-civic-center-saint-paul-mn
1980-10-11 Uptown Theatre, Chicago, IL - /gig:1980-10-11-uptown-theatre-chicago-il
1980-10-10 Uptown Theatre, Chicago, IL - /gig:1980-10-10-uptown-theatre-chicago-il
1980-10-09 Cobo Arena, Detroit, MI - /gig:1980-10-09-cobo-arena-detroit-mi
1980-10-07 Richfield Coliseum, Richfield, OH - /gig:1980-10-07-coliseum-richfield-oh
1980-10-06 Richfield Coliseum, Richfield, OH - /gig:1980-10-06-coliseum-richfield-oh
1980-10-04 Riverfront Coliseum, Cincinnati, OH - /gig:1980-10-04-riverfront-coliseum-cincinnati-oh
1980-10-03 Crisler Arena, Ann Arbor, MI - /gig:1980-10-03-crisler-arena-ann-arbor-mi
1979-10-05 Fast Lane (The), Asbury Park, NJ - /gig:1979-10-05-fast-lane-asbury-park-nj
1979-09-22 Madison Square Garden, New York City, NY - /gig:1979-09-22-madison-square-garden-new-york-city-ny
1979-09-21 Madison Square Garden, New York City, NY - /gig:1979-09-21-madison-square-garden-new-york-city-ny
1979-05-27 Paramount Theatre, Asbury Park, NJ - /gig:1979-05-27-paramount-theatre-asbury-park-nj
1979-03-14 Fast Lane (The), Asbury Park, NJ - /gig:1979-03-14-fast-lane-asbury-park-nj
1979-01-01 Richfield Coliseum, Richfield, OH - /gig:1979-01-01-coliseum-richfield-oh
1978-12-31 Richfield Coliseum, Richfield, OH - /gig:1978-12-31-coliseum-richfield-oh
1978-12-30 Cobo Arena, Detroit, MI - /gig:1978-12-30-cobo-arena-detroit-mi
1978-12-28 Stanley Theatre, Pittsburgh, PA - /gig:1978-12-28-stanley-theatre-pittsburgh-pa
1978-12-27 Stanley Theatre, Pittsburgh, PA - /gig:1978-12-27-stanley-theatre-pittsburgh-pa
1978-12-20 Seattle Center Arena, Seattle, WA - /gig:1978-12-20-center-arena-seattle-wa
1978-12-19 Paramount Theatre, Portland, OR - /gig:1978-12-19-paramount-theatre-portland-or
1978-12-16 Winterland Ballroom, San Francisco, CA - /gig:1978-12-16-winterland-ballroom-san-francisco-ca
1978-12-15 Winterland Ballroom, San Francisco, CA - /gig:1978-12-15-winterland-ballroom-san-francisco-ca
1978-12-13 Tucson Community Center Arena, Tucson, AZ - /gig:1978-12-13-community-center-arena-tucson-az
1978-12-08 Summit (The), Houston, TX - /gig:1978-12-08-summit-houston-tx
1978-12-07 Special Events Center, Austin, TX - /gig:1978-12-07-special-events-center-austin-tx
1978-12-03 SIU Arena, Carbondale, IL - /gig:1978-12-03-siu-arena-carbondale-il
1978-12-01 Lloyd Noble Center, Norman, OK - /gig:1978-12-01-lloyd-noble-center-norman-ok
1978-11-29 St. Paul Civic Center, Saint Paul, MN - /gig:1978-11-29-civic-center-saint-paul-mn
1978-11-28 Dane County Memorial Coliseum, Madison, WI - /gig:1978-11-28-dane-county-memorial-coliseum-madison-wi
1978-11-27 Mecca Arena, Milwaukee, WI - /gig:1978-11-27-mecca-arena-milwaukee-wi
1978-11-25 Kiel Opera House, St. Louis, MO - /gig:1978-11-25-kiel-opera-house-st-louis-mo
1978-11-21 McGaw Hall, Evanston, IL - /gig:1978-11-21-mcgaw-hall-evanston-il
1978-11-20 Assembly Hall, Champaign, IL - /gig:1978-11-20-assembly-hall-champaign-il
1978-11-16 Maple Leaf Gardens, Toronto, ON - /gig:1978-11-16-maple-leaf-gardens-toronto-on
1978-11-14 Utica Memorial Auditorium, Utica, NY - /gig:1978-11-14-memorial-auditorium-utica-ny
1978-11-12 RPI Field House, Troy, NY - /gig:1978-11-12-rpi-field-house-troy-ny
1978-11-10 Reilly Center, St. Bonaventure, NY - /gig:1978-11-10-reilly-center-st-bonaventure-ny
1978-11-08 Montreal Forum, Montreal, QC - /gig:1978-11-08-forum-montreal-qc
1978-11-07 Barton Hall, Ithaca, NY - /gig:1978-11-07-barton-hall-ithaca-ny
1978-11-02 Capital Centre, Largo, MD - /gig:1978-11-02-capital-centre-largo-md
1978-11-01 Jadwin Gymnasium, Princeton, NJ - /gig:1978-11-01-jadwin-gymnasium-princeton-nj
1978-10-17 Troubadour (The), West Hollywood, CA - /gig:1978-10-17-troubadour-west-hollywood-ca
1978-10-01 Fox Theatre, Atlanta, GA - /gig:1978-10-01-fox-theatre-atlanta-ga
1978-09-30 Fox Theatre, Atlanta, GA - /gig:1978-09-30-fox-theatre-atlanta-ga
1978-09-29 Boutwell Memorial Auditorium, Birmingham, AL - /gig:1978-09-29-boutwell-memorial-auditorium-birmingham-al
1978-09-21 Capitol Theatre, Passaic, NJ - /gig:1978-09-21-capitol-theatre-passaic-nj
1978-09-19 Capitol Theatre, Passaic, NJ - /gig:1978-09-19-capitol-theatre-passaic-nj
1978-09-17 Palladium, New York City, NY - /gig:1978-09-17-palladium-new-york-city-ny
1978-09-16 Palladium, New York City, NY - /gig:1978-09-16-palladium-new-york-city-ny
1978-09-15 Palladium, New York City, NY - /gig:1978-09-15-palladium-new-york-city-ny
1978-09-13 Springfield Civic Center, Springfield, MA - /gig:1978-09-13-civic-center-springfield-ma
1978-09-12 Onondaga County War Memorial Auditorium, Syracuse, NY - /gig:1978-09-12-onondaga-county-war-memorial-auditorium-syrac
1978-09-09 Athletic & Convocation Center, South Bend, IN - /gig:1978-09-09-athletic-convocation-center-south-bend-in
1978-09-06 Uptown Theatre, Chicago, IL - /gig:1978-09-06-uptown-theatre-chicago-il
1978-09-05 Veterans Memorial Auditorium, Columbus, OH - /gig:1978-09-05-veterans-memorial-auditorium-columbus-oh
1978-09-03 Saginaw Civic Center, Saginaw, MI - /gig:1978-09-03-civic-center-saginaw-mi
1978-09-01 Masonic Temple Theatre, Detroit, MI - /gig:1978-09-01-masonic-temple-theatre-detroit-mi
1978-08-30 Agora (The), Cleveland, OH - /gig:1978-08-30-agora-cleveland-oh
1978-08-29 Stanley Theatre, Pittsburgh, PA - /gig:1978-08-29-stanley-theatre-pittsburgh-pa
1978-08-26 Providence Civic Center, Providence, RI - /gig:1978-08-26-civic-center-providence-ri
1978-08-25 New Haven Veterans Memorial Coliseum, New Haven, CT - /gig:1978-08-25-veterans-memorial-coliseum-new-haven-ct
1978-08-23 Madison Square Garden, New York City, NY - /gig:1978-08-23-madison-square-garden-new-york-city-ny
1978-08-22 Madison Square Garden, New York City, NY - /gig:1978-08-22-madison-square-garden-new-york-city-ny
1978-08-21 Madison Square Garden, New York City, NY - /gig:1978-08-21-madison-square-garden-new-york-city-ny
1978-08-19 Spectrum, Philadelphia, PA - /gig:1978-08-19-spectrum-philadelphia-pa
1978-08-18 Spectrum, Philadelphia, PA - /gig:1978-08-18-spectrum-philadelphia-pa
1978-08-15 Capital Centre, Largo, MD - /gig:1978-08-15-capital-centre-largo-md
1978-08-14 Hampton Roads Coliseum, Hampton, VA - /gig:1978-08-14-roads-coliseum-hampton-va
1978-08-10 Rochester Community War Memorial, Rochester, NY - /gig:1978-08-10-community-war-memorial-rochester-ny
1978-08-09 Agora (The), Cleveland, OH - /gig:1978-08-09-agora-cleveland-oh
1978-08-05 Louisville Gardens, Louisville, KY - /gig:1978-08-05-gardens-louisville-ky
1978-08-04 Charleston Civic Center, Charleston, WV - /gig:1978-08-04-civic-center-charleston-wv
1978-07-29 Bayfront Center Arena, St. Petersburg, FL - /gig:1978-07-29-bayfront-center-arena-st-petersburg-fl
1978-07-28 Jai Alai Fronton, Miami, FL - /gig:1978-07-28-jai-alai-fronton-miami-fl
1978-07-21 Nashville Municipal Auditorium, Nashville, TN - /gig:1978-07-21-municipal-auditorium-nashville-tn
1978-07-18 Jackson Municipal Auditorium, Jackson, MS - /gig:1978-07-18-municipal-auditorium-jackson-ms
1978-07-16 Municipal Auditorium, New Orleans, LA - /gig:1978-07-16-municipal-auditorium-new-orleans-la
1978-07-15 Sam Houston Coliseum, Houston, TX - /gig:1978-07-15-sam-houston-coliseum-houston-tx
1978-07-14 San Antonio Municipal Auditorium, San Antonio, TX - /gig:1978-07-14-municipal-auditorium-san-antonio-tx
1978-07-12 Dallas Convention Center Theater, Dallas, TX - /gig:1978-07-12-convention-center-theater-dallas-tx
1978-07-09 San Diego Sports Arena, San Diego, CA - /gig:1978-07-09-sports-arena-san-diego-ca
1978-07-08 Arizona Veterans Memorial Coliseum, Phoenix, AZ - /gig:1978-07-08-veterans-memorial-coliseum-phoenix-az
1978-07-07 Roxy Theatre (The), West Hollywood, CA - /gig:1978-07-07-roxy-theatre-west-hollywood-ca
1978-07-05 Forum (The), Inglewood, CA - /gig:1978-07-05-forum-inglewood-ca
1978-07-01 Berkeley Community Theatre, Berkeley, CA - /gig:1978-07-01-community-theatre-berkeley-ca
1978-06-30 Berkeley Community Theatre, Berkeley, CA - /gig:1978-06-30-community-theatre-berkeley-ca
1978-06-29 San Jose Center For The Performing Arts, San Jose, CA - /gig:1978-06-29-performing-arts-center-san-jose-ca
1978-06-25 Paramount Northwest Theatre, Seattle, WA - /gig:1978-06-25-paramount-northwest-theatre-seattle-wa
1978-06-24 Paramount Theatre, Portland, OR - /gig:1978-06-24-paramount-theatre-portland-or
1978-06-20 Red Rocks Amphitheatre, Morrison, CO - /gig:1978-06-20-red-rocks-amphitheatre-morrison-co
1978-06-16 Memorial Hall, Kansas City, KS - /gig:1978-06-16-memorial-hall-kansas-city-ks
1978-06-14 Civic Auditorium Music Hall, Omaha, NE - /gig:1978-06-14-civic-auditorium-music-hall-omaha-ne
1978-06-10 Metropolitan Sports Center, Bloomington, MN - /gig:1978-06-10-metropolitan-sports-center-bloomington-mn
1978-06-09 Mecca Arena, Milwaukee, WI - /gig:1978-06-09-mecca-arena-milwaukee-wi
1978-06-08 Dane County Memorial Coliseum, Madison, WI - /gig:1978-06-08-dane-county-memorial-coliseum-madison-wi
1978-06-05 Sports Arena, Toledo, OH - /gig:1978-06-05-sports-arena-toledo-oh
1978-06-03 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:1978-06-03-nassau-coliseum-uniondale-ny
1978-06-02 Halsey Field House, Annapolis, MD - /gig:1978-06-02-halsey-field-house-annapolis-md
1978-05-31 Music Hall, Boston, MA - /gig:1978-05-31-music-hall-boston-ma
1978-05-30 Music Hall, Boston, MA - /gig:1978-05-30-music-hall-boston-ma
1978-05-29 Music Hall, Boston, MA - /gig:1978-05-29-music-hall-boston-ma
1978-05-27 Spectrum, Philadelphia, PA - /gig:1978-05-27-spectrum-philadelphia-pa
1978-05-26 Spectrum, Philadelphia, PA - /gig:1978-05-26-spectrum-philadelphia-pa
1978-05-24 Palace Theatre, Albany, NY - /gig:1978-05-24-palace-theatre-albany-ny
1978-05-23 Shea's Buffalo Theatre, Buffalo, NY - /gig:1978-05-23-shea-s-theatre-buffalo-ny
