id,event_url,relation_url,relation_type
45445,/gig:2013-05-04-friends-arena-solna-sweden,/relation:garry-tallent,Person
45446,/gig:2013-05-04-friends-arena-solna-sweden,/relation:steven-van-zandt,Person
45447,/gig:2013-05-04-friends-arena-solna-sweden,/relation:max-weinberg,Person
45448,/gig:2013-05-04-friends-arena-solna-sweden,/relation:charles-giordano,Person
45449,/gig:2013-05-04-friends-arena-solna-sweden,/relation:soozie-tyrell,Person
45450,/gig:2013-05-04-friends-arena-solna-sweden,/relation:the-e-street-choir,Band
45451,/gig:2013-05-04-friends-arena-solna-sweden,/relation:everett-bradley,Person
45452,/gig:2013-05-04-friends-arena-solna-sweden,/relation:curtis-king,Person
45453,/gig:2013-05-04-friends-arena-solna-sweden,/relation:cindy-mizelle,Person
45454,/gig:2013-05-04-friends-arena-solna-sweden,/relation:michelle-moore,Person
45455,/gig:2013-05-04-friends-arena-solna-sweden,/relation:the-e-street-horns,Band
45456,/gig:2013-05-04-friends-arena-solna-sweden,/relation:jake-clemons,Person
45457,/gig:2013-05-04-friends-arena-solna-sweden,/relation:barry-danielian,Person
45458,/gig:2013-05-04-friends-arena-solna-sweden,/relation:clark-gayton,Person
45459,/gig:2013-05-04-friends-arena-solna-sweden,/relation:ed-manion,Person
45460,/gig:2013-05-04-friends-arena-solna-sweden,/relation:curt-ramm,Person
45461,/gig:2013-05-07-hk-areena-turku-finland,/relation:bruce-springsteen,Person
45462,/gig:2013-05-07-hk-areena-turku-finland,/relation:the-e-street-band,Band
45463,/gig:2013-05-07-hk-areena-turku-finland,/relation:roy-bittan,Person
45464,/gig:2013-05-07-hk-areena-turku-finland,/relation:nils-lofgren,Person
45465,/gig:2013-05-07-hk-areena-turku-finland,/relation:garry-tallent,Person
45466,/gig:2013-05-07-hk-areena-turku-finland,/relation:steven-van-zandt,Person
45467,/gig:2013-05-07-hk-areena-turku-finland,/relation:max-weinberg,Person
45468,/gig:2013-05-07-hk-areena-turku-finland,/relation:charles-giordano,Person
45469,/gig:2013-05-07-hk-areena-turku-finland,/relation:soozie-tyrell,Person
45470,/gig:2013-05-07-hk-areena-turku-finland,/relation:the-e-street-choir,Band
45471,/gig:2013-05-07-hk-areena-turku-finland,/relation:everett-bradley,Person
45472,/gig:2013-05-07-hk-areena-turku-finland,/relation:curtis-king,Person
45473,/gig:2013-05-07-hk-areena-turku-finland,/relation:cindy-mizelle,Person
45474,/gig:2013-05-07-hk-areena-turku-finland,/relation:michelle-moore,Person
45475,/gig:2013-05-07-hk-areena-turku-finland,/relation:the-e-street-horns,Band
45476,/gig:2013-05-07-hk-areena-turku-finland,/relation:jake-clemons,Person
45477,/gig:2013-05-07-hk-areena-turku-finland,/relation:barry-danielian,Person
45478,/gig:2013-05-07-hk-areena-turku-finland,/relation:clark-gayton,Person
45479,/gig:2013-05-07-hk-areena-turku-finland,/relation:ed-manion,Person
45480,/gig:2013-05-07-hk-areena-turku-finland,/relation:curt-ramm,Person
45481,/gig:2013-05-08-hk-areena-turku-finland,/relation:bruce-springsteen,Person
45482,/gig:2013-05-08-hk-areena-turku-finland,/relation:the-e-street-band,Band
45483,/gig:2013-05-08-hk-areena-turku-finland,/relation:roy-bittan,Person
45484,/gig:2013-05-08-hk-areena-turku-finland,/relation:nils-lofgren,Person
45485,/gig:2013-05-08-hk-areena-turku-finland,/relation:garry-tallent,Person
45486,/gig:2013-05-08-hk-areena-turku-finland,/relation:steven-van-zandt,Person
45487,/gig:2013-05-08-hk-areena-turku-finland,/relation:max-weinberg,Person
45488,/gig:2013-05-08-hk-areena-turku-finland,/relation:charles-giordano,Person
45489,/gig:2013-05-08-hk-areena-turku-finland,/relation:soozie-tyrell,Person
45490,/gig:2013-05-08-hk-areena-turku-finland,/relation:the-e-street-choir,Band
45491,/gig:2013-05-08-hk-areena-turku-finland,/relation:everett-bradley,Person
45492,/gig:2013-05-08-hk-areena-turku-finland,/relation:curtis-king,Person
45493,/gig:2013-05-08-hk-areena-turku-finland,/relation:cindy-mizelle,Person
45494,/gig:2013-05-08-hk-areena-turku-finland,/relation:michelle-moore,Person
45495,/gig:2013-05-08-hk-areena-turku-finland,/relation:the-e-street-horns,Band
45496,/gig:2013-05-08-hk-areena-turku-finland,/relation:jake-clemons,Person
45497,/gig:2013-05-08-hk-areena-turku-finland,/relation:barry-danielian,Person
45498,/gig:2013-05-08-hk-areena-turku-finland,/relation:clark-gayton,Person
45499,/gig:2013-05-08-hk-areena-turku-finland,/relation:ed-manion,Person
45500,/gig:2013-05-08-hk-areena-turku-finland,/relation:curt-ramm,Person
45501,/gig:2013-05-11-friends-arena-solna-sweden,/relation:bruce-springsteen,Person
45502,/gig:2013-05-11-friends-arena-solna-sweden,/relation:the-e-street-band,Band
45503,/gig:2013-05-11-friends-arena-solna-sweden,/relation:roy-bittan,Person
45504,/gig:2013-05-11-friends-arena-solna-sweden,/relation:nils-lofgren,Person
45505,/gig:2013-05-11-friends-arena-solna-sweden,/relation:patti-scialfa,Person
45506,/gig:2013-05-11-friends-arena-solna-sweden,/relation:garry-tallent,Person
45507,/gig:2013-05-11-friends-arena-solna-sweden,/relation:steven-van-zandt,Person
45508,/gig:2013-05-11-friends-arena-solna-sweden,/relation:max-weinberg,Person
45509,/gig:2013-05-11-friends-arena-solna-sweden,/relation:charles-giordano,Person
45510,/gig:2013-05-11-friends-arena-solna-sweden,/relation:soozie-tyrell,Person
45511,/gig:2013-05-11-friends-arena-solna-sweden,/relation:the-e-street-choir,Band
45512,/gig:2013-05-11-friends-arena-solna-sweden,/relation:everett-bradley,Person
45513,/gig:2013-05-11-friends-arena-solna-sweden,/relation:curtis-king,Person
45514,/gig:2013-05-11-friends-arena-solna-sweden,/relation:cindy-mizelle,Person
45515,/gig:2013-05-11-friends-arena-solna-sweden,/relation:michelle-moore,Person
45516,/gig:2013-05-11-friends-arena-solna-sweden,/relation:the-e-street-horns,Band
45517,/gig:2013-05-11-friends-arena-solna-sweden,/relation:jake-clemons,Person
45518,/gig:2013-05-11-friends-arena-solna-sweden,/relation:barry-danielian,Person
45519,/gig:2013-05-11-friends-arena-solna-sweden,/relation:clark-gayton,Person
45520,/gig:2013-05-11-friends-arena-solna-sweden,/relation:ed-manion,Person
45521,/gig:2013-05-11-friends-arena-solna-sweden,/relation:curt-ramm,Person
45522,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:bruce-springsteen,Person
45523,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:the-e-street-band,Band
45524,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:roy-bittan,Person
45525,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:nils-lofgren,Person
45526,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:garry-tallent,Person
45527,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:steven-van-zandt,Person
45528,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:max-weinberg,Person
45529,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:charles-giordano,Person
45530,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:soozie-tyrell,Person
45531,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:the-e-street-choir,Band
45532,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:everett-bradley,Person
45533,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:curtis-king,Person
45534,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:cindy-mizelle,Person
45535,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:michelle-moore,Person
45536,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:the-e-street-horns,Band
45537,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:jake-clemons,Person
45538,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:barry-danielian,Person
45539,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:clark-gayton,Person
45540,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:ed-manion,Person
45541,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:curt-ramm,Person
45542,/gig:2013-05-14-parken-stadium-copenhagen-denmark,/relation:jon-landau,Person
45543,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:bruce-springsteen,Person
45544,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:the-e-street-band,Band
45545,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:roy-bittan,Person
45546,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:nils-lofgren,Person
45547,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:garry-tallent,Person
45548,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:steven-van-zandt,Person
45549,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:max-weinberg,Person
45550,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:charles-giordano,Person
45551,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:soozie-tyrell,Person
45552,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:the-e-street-choir,Band
45553,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:everett-bradley,Person
45554,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:curtis-king,Person
45555,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:cindy-mizelle,Person
45556,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:michelle-moore,Person
45557,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:the-e-street-horns,Band
45558,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:jake-clemons,Person
45559,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:barry-danielian,Person
45560,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:clark-gayton,Person
45561,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:ed-manion,Person
45562,/gig:2013-05-16-jyske-bank-boxen-herning-denmark,/relation:curt-ramm,Person
45563,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:bruce-springsteen,Person
45564,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:the-e-street-band,Band
45565,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:roy-bittan,Person
45566,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:nils-lofgren,Person
45567,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:garry-tallent,Person
45568,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:steven-van-zandt,Person
45569,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:max-weinberg,Person
45570,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:charles-giordano,Person
45571,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:soozie-tyrell,Person
45572,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:the-e-street-choir,Band
45573,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:everett-bradley,Person
45574,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:curtis-king,Person
45575,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:cindy-mizelle,Person
45576,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:michelle-moore,Person
45577,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:the-e-street-horns,Band
45578,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:jake-clemons,Person
45579,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:barry-danielian,Person
45580,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:clark-gayton,Person
45581,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:ed-manion,Person
45582,/gig:2013-05-23-piazza-del-plebiscito-naples-italy,/relation:curt-ramm,Person
45583,/gig:2013-05-26-olympiastadion-munich-germany,/relation:bruce-springsteen,Person
45584,/gig:2013-05-26-olympiastadion-munich-germany,/relation:the-e-street-band,Band
45585,/gig:2013-05-26-olympiastadion-munich-germany,/relation:roy-bittan,Person
45586,/gig:2013-05-26-olympiastadion-munich-germany,/relation:nils-lofgren,Person
45587,/gig:2013-05-26-olympiastadion-munich-germany,/relation:garry-tallent,Person
45588,/gig:2013-05-26-olympiastadion-munich-germany,/relation:steven-van-zandt,Person
45589,/gig:2013-05-26-olympiastadion-munich-germany,/relation:max-weinberg,Person
45590,/gig:2013-05-26-olympiastadion-munich-germany,/relation:charles-giordano,Person
45591,/gig:2013-05-26-olympiastadion-munich-germany,/relation:soozie-tyrell,Person
45592,/gig:2013-05-26-olympiastadion-munich-germany,/relation:the-e-street-choir,Band
45593,/gig:2013-05-26-olympiastadion-munich-germany,/relation:everett-bradley,Person
45594,/gig:2013-05-26-olympiastadion-munich-germany,/relation:curtis-king,Person
45595,/gig:2013-05-26-olympiastadion-munich-germany,/relation:cindy-mizelle,Person
45596,/gig:2013-05-26-olympiastadion-munich-germany,/relation:michelle-moore,Person
45597,/gig:2013-05-26-olympiastadion-munich-germany,/relation:the-e-street-horns,Band
45598,/gig:2013-05-26-olympiastadion-munich-germany,/relation:jake-clemons,Person
45599,/gig:2013-05-26-olympiastadion-munich-germany,/relation:barry-danielian,Person
45600,/gig:2013-05-26-olympiastadion-munich-germany,/relation:clark-gayton,Person
45601,/gig:2013-05-26-olympiastadion-munich-germany,/relation:ed-manion,Person
45602,/gig:2013-05-26-olympiastadion-munich-germany,/relation:curt-ramm,Person
45603,/gig:2013-05-28-awd-arena-hannover-germany,/relation:bruce-springsteen,Person
45604,/gig:2013-05-28-awd-arena-hannover-germany,/relation:the-e-street-band,Band
45605,/gig:2013-05-28-awd-arena-hannover-germany,/relation:roy-bittan,Person
45606,/gig:2013-05-28-awd-arena-hannover-germany,/relation:nils-lofgren,Person
45607,/gig:2013-05-28-awd-arena-hannover-germany,/relation:garry-tallent,Person
45608,/gig:2013-05-28-awd-arena-hannover-germany,/relation:steven-van-zandt,Person
45609,/gig:2013-05-28-awd-arena-hannover-germany,/relation:max-weinberg,Person
45610,/gig:2013-05-28-awd-arena-hannover-germany,/relation:charles-giordano,Person
45611,/gig:2013-05-28-awd-arena-hannover-germany,/relation:soozie-tyrell,Person
45612,/gig:2013-05-28-awd-arena-hannover-germany,/relation:the-e-street-choir,Band
45613,/gig:2013-05-28-awd-arena-hannover-germany,/relation:everett-bradley,Person
45614,/gig:2013-05-28-awd-arena-hannover-germany,/relation:curtis-king,Person
45615,/gig:2013-05-28-awd-arena-hannover-germany,/relation:cindy-mizelle,Person
45616,/gig:2013-05-28-awd-arena-hannover-germany,/relation:michelle-moore,Person
45617,/gig:2013-05-28-awd-arena-hannover-germany,/relation:the-e-street-horns,Band
45618,/gig:2013-05-28-awd-arena-hannover-germany,/relation:jake-clemons,Person
45619,/gig:2013-05-28-awd-arena-hannover-germany,/relation:barry-danielian,Person
45620,/gig:2013-05-28-awd-arena-hannover-germany,/relation:clark-gayton,Person
45621,/gig:2013-05-28-awd-arena-hannover-germany,/relation:ed-manion,Person
45622,/gig:2013-05-28-awd-arena-hannover-germany,/relation:curt-ramm,Person
45623,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:bruce-springsteen,Person
45624,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:the-e-street-band,Band
45625,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:roy-bittan,Person
45626,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:nils-lofgren,Person
45627,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:garry-tallent,Person
45628,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:steven-van-zandt,Person
45629,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:max-weinberg,Person
45630,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:charles-giordano,Person
45631,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:soozie-tyrell,Person
45632,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:the-e-street-choir,Band
45633,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:everett-bradley,Person
45634,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:curtis-king,Person
45635,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:cindy-mizelle,Person
45636,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:michelle-moore,Person
45637,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:the-e-street-horns,Band
45638,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:jake-clemons,Person
45639,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:barry-danielian,Person
45640,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:clark-gayton,Person
45641,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:ed-manion,Person
45642,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:curt-ramm,Person
45643,/gig:2013-05-31-stadio-euganeo-padua-italy,/relation:caterino-riccardi,Person
45644,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:bruce-springsteen,Person
45645,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:the-e-street-band,Band
45646,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:roy-bittan,Person
45647,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:nils-lofgren,Person
45648,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:garry-tallent,Person
45649,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:steven-van-zandt,Person
45650,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:max-weinberg,Person
45651,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:charles-giordano,Person
45652,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:soozie-tyrell,Person
45653,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:the-e-street-choir,Band
45654,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:everett-bradley,Person
45655,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:curtis-king,Person
45656,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:cindy-mizelle,Person
45657,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:michelle-moore,Person
45658,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:the-e-street-horns,Band
45659,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:jake-clemons,Person
45660,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:barry-danielian,Person
45661,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:clark-gayton,Person
45662,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:ed-manion,Person
45663,/gig:2013-06-03-stadio-giuseppe-meazza-milan-italy,/relation:curt-ramm,Person
45664,/gig:2013-06-10-mtv-studios-camden-town-england,/relation:bruce-springsteen,Person
45665,/gig:2013-06-15-wembley-stadium-london-england,/relation:bruce-springsteen,Person
45666,/gig:2013-06-15-wembley-stadium-london-england,/relation:the-e-street-band,Band
45667,/gig:2013-06-15-wembley-stadium-london-england,/relation:roy-bittan,Person
45668,/gig:2013-06-15-wembley-stadium-london-england,/relation:nils-lofgren,Person
45669,/gig:2013-06-15-wembley-stadium-london-england,/relation:garry-tallent,Person
45670,/gig:2013-06-15-wembley-stadium-london-england,/relation:steven-van-zandt,Person
45671,/gig:2013-06-15-wembley-stadium-london-england,/relation:max-weinberg,Person
45672,/gig:2013-06-15-wembley-stadium-london-england,/relation:charles-giordano,Person
45673,/gig:2013-06-15-wembley-stadium-london-england,/relation:soozie-tyrell,Person
45674,/gig:2013-06-15-wembley-stadium-london-england,/relation:the-e-street-choir,Band
45675,/gig:2013-06-15-wembley-stadium-london-england,/relation:everett-bradley,Person
45676,/gig:2013-06-15-wembley-stadium-london-england,/relation:curtis-king,Person
45677,/gig:2013-06-15-wembley-stadium-london-england,/relation:cindy-mizelle,Person
45678,/gig:2013-06-15-wembley-stadium-london-england,/relation:michelle-moore,Person
45679,/gig:2013-06-15-wembley-stadium-london-england,/relation:the-e-street-horns,Band
45680,/gig:2013-06-15-wembley-stadium-london-england,/relation:jake-clemons,Person
45681,/gig:2013-06-15-wembley-stadium-london-england,/relation:barry-danielian,Person
45682,/gig:2013-06-15-wembley-stadium-london-england,/relation:clark-gayton,Person
45683,/gig:2013-06-15-wembley-stadium-london-england,/relation:ed-manion,Person
45684,/gig:2013-06-15-wembley-stadium-london-england,/relation:curt-ramm,Person
45685,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:bruce-springsteen,Person
45686,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:the-e-street-band,Band
45687,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:roy-bittan,Person
45688,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:nils-lofgren,Person
45689,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:garry-tallent,Person
45690,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:steven-van-zandt,Person
45691,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:max-weinberg,Person
45692,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:charles-giordano,Person
45693,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:soozie-tyrell,Person
45694,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:the-e-street-choir,Band
45695,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:everett-bradley,Person
45696,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:curtis-king,Person
45697,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:cindy-mizelle,Person
45698,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:michelle-moore,Person
45699,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:the-e-street-horns,Band
45700,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:jake-clemons,Person
45701,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:barry-danielian,Person
45702,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:clark-gayton,Person
45703,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:ed-manion,Person
45704,/gig:2013-06-18-hampden-park-glasgow-scotland,/relation:curt-ramm,Person
45705,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:bruce-springsteen,Person
45706,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:the-e-street-band,Band
45707,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:roy-bittan,Person
45708,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:nils-lofgren,Person
45709,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:garry-tallent,Person
45710,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:steven-van-zandt,Person
45711,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:max-weinberg,Person
45712,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:charles-giordano,Person
45713,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:soozie-tyrell,Person
45714,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:the-e-street-choir,Band
45715,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:everett-bradley,Person
45716,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:curtis-king,Person
45717,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:cindy-mizelle,Person
45718,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:michelle-moore,Person
45719,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:the-e-street-horns,Band
45720,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:jake-clemons,Person
45721,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:barry-danielian,Person
45722,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:clark-gayton,Person
45723,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:ed-manion,Person
45724,/gig:2013-06-20-ricoh-arena-coventry-england,/relation:curt-ramm,Person
45725,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:bruce-springsteen,Person
45726,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:the-e-street-band,Band
45727,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:roy-bittan,Person
45728,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:nils-lofgren,Person
45729,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:garry-tallent,Person
45730,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:steven-van-zandt,Person
45731,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:max-weinberg,Person
45732,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:charles-giordano,Person
45733,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:soozie-tyrell,Person
45734,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:the-e-street-choir,Band
45735,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:everett-bradley,Person
45736,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:curtis-king,Person
45737,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:cindy-mizelle,Person
45738,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:michelle-moore,Person
45739,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:the-e-street-horns,Band
45740,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:jake-clemons,Person
45741,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:barry-danielian,Person
45742,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:clark-gayton,Person
45743,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:ed-manion,Person
45744,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/relation:curt-ramm,Person
45745,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:bruce-springsteen,Person
45746,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:the-e-street-band,Band
45747,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:roy-bittan,Person
45748,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:nils-lofgren,Person
45749,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:garry-tallent,Person
45750,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:steven-van-zandt,Person
45751,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:max-weinberg,Person
45752,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:charles-giordano,Person
45753,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:soozie-tyrell,Person
45754,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:the-e-street-choir,Band
45755,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:everett-bradley,Person
45756,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:curtis-king,Person
45757,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:cindy-mizelle,Person
45758,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:michelle-moore,Person
45759,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:the-e-street-horns,Band
45760,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:jake-clemons,Person
45761,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:barry-danielian,Person
45762,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:clark-gayton,Person
45763,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/relation:ed-manion,Person
