relation_id,relation_url,relation_name,appearances,relation_type
2095,/relation:richie-sambora,Richie Sambora,9,person
2096,/relation:frank-sampedro,Frank Sampedro,3,person
2097,/relation:danielle-sample,Danielle Sample,1,person
2098,/relation:david-sanborn,David Sanborn,6,person
2099,/relation:david-sancious,David Sancious,319,person
2100,/relation:tommy-sands,Tommy Sands,1,person
2101,/relation:robert-santelli,Robert Santelli,1,person
2102,/relation:david-santos,David Santos,1,person
2103,/relation:maxanne-sartori,Maxanne Sartori,0,person
2104,/relation:indofunk-satish,Indofunk Satish,1,person
2105,/relation:matt-savage,Matt Savage,1,person
2106,/relation:boz-scaggs,Boz Scaggs,3,person
2107,/relation:rich-scannella,Rich Scannella,1,person
2108,/relation:jack-scarangella,Jack Scarangella,7,person
2109,/relation:jane-scarpantoni,Jane Scarpantoni,5,person
2110,/relation:john-scarpulla,John Scarpulla,1,person
2111,/relation:jared-scharff,Jared Scharff,3,person
2112,/relation:jerry-scheff,Jerry Scheff,3,person
2113,/relation:johnny-lee-schell,Johnny Lee Schell,1,person
2114,/relation:peter-scherer,Peter Scherer,5,person
2115,/relation:richard-scher,Richard Scher,0,person
2116,/relation:timothy-schmit,Timothy Schmit,2,person
2117,/relation:ted-schoenherr,Ted Schoenherr,1,person
2118,/relation:lucille-schoettle,Lucille Schoettle,1,person
2119,/relation:zohar-schondorf,Zohar Schondorf,1,person
2120,/relation:stephen-schraeger,Stephen Schraeger,1,person
2121,/relation:randy-schrager,Randy Schrager,2,person
2122,/relation:ralph-schuckett,Ralph Schuckett,0,person
2123,/relation:peter-schulle,Peter Schulle,26,person
2124,/relation:adam-schumann,Adam Schumann,0,person
2125,/relation:brinsley-schwarz,Brinsley Schwarz,0,person
2126,/relation:ed-sciaky,Ed Sciaky,0,person
2127,/relation:mike-scialfa,Mike Scialfa,5,person
2128,/relation:patricia-scialfa,Patricia Scialfa,1,person
2129,/relation:patti-scialfa,Patti Scialfa,1129,person
2130,/relation:chris-scianni,Chris Scianni,2,person
2131,/relation:scorpio,Scorpio,1,person
2132,/relation:martin-scorsese,Martin Scorsese,1,person
2133,/relation:b-j-scott,B.J. Scott,0,person
2134,/relation:gil-scott-heron,Gil Scott-Heron,0,person
2135,/relation:jill-scott,Jill Scott,1,person
2136,/relation:jimmy-scott,Jimmy Scott,0,person
2137,/relation:keith-scott,Keith Scott,1,person
2138,/relation:toby-scott,Toby Scott,0,person
2139,/relation:chris-searles,Chris Searles,1,person
2140,/relation:peggy-seeger,Peggy Seeger,1,person
2141,/relation:pete-seeger,Pete Seeger,4,person
2142,/relation:toshi-seeger,Toshi Seeger,1,person
2143,/relation:mick-seeley,Mick Seeley,2,person
2144,/relation:pat-sefolosha,Pat Sefolosha,0,person
2145,/relation:bob-seger,Bob Seger,3,person
2146,/relation:tom-seguso,Tom Seguso,3,person
2147,/relation:norman-seldin,Norman Seldin,2,person
2148,/relation:dave-sellar,Dave Sellar,2,person
2149,/relation:tom-selleck,Tom Selleck,1,person
2150,/relation:john-selolwane,John Selolwane,1,person
2151,/relation:joel-selvin,Joel Selvin,1,person
2152,/relation:hal-selzer,Hal Selzer,0,person
2153,/relation:brian-setzer,Brian Setzer,1,person
2154,/relation:ben-shabalala,Ben Shabalala,1,person
2155,/relation:headman-shabalala,Headman Shabalala,1,person
2156,/relation:jockey-shabalala,Jockey Shabalala,1,person
2157,/relation:joseph-shabalala,Joseph Shabalala,2,person
2158,/relation:msizi-shabalala,Msizi Shabalala,1,person
2159,/relation:sibongiseni-shabalala,Sibongiseni Shabalala,1,person
2160,/relation:thamsanqa-shabalala,Thamsanqa Shabalala,1,person
2161,/relation:thulani-shabalala,Thulani Shabalala,1,person
2162,/relation:gary-shaffer,Gary Shaffer,0,person
2163,/relation:paul-shaffer,Paul Shaffer,12,person
2164,/relation:shaggy,Shaggy,2,person
2165,/relation:david-lee-shamlian,David Lee Shamlian,4,person
2166,/relation:tony-shanahan,Tony Shanahan,2,person
2167,/relation:l-shankar,L. Shankar,4,person
2168,/relation:john-shanks,John Shanks,1,person
2169,/relation:sophie-shao,Sophie Shao,0,person
2170,/relation:ed-sheeran,Ed Sheeran,1,person
2171,/relation:george-shelby,George Shelby,1,person
2172,/relation:stanley-sheldon,Stanley Sheldon,2,person
2173,/relation:dan-shelly,Dan Shelly,0,person
2174,/relation:joanne-shenandoah,Joanne Shenandoah,1,person
2175,/relation:andy-shernoff,Andy Shernoff,1,person
2176,/relation:eryn-shewell,Eryn Shewell,0,person
2177,/relation:steve-shews,Steve Shews,8,person
2178,/relation:ellen-shipley,Ellen Shipley,1,person
2179,/relation:michelle-shocked,Michelle Shocked,1,person
2180,/relation:steve-shook,Steve Shook,1,person
2181,/relation:deena-shoshkes,Deena Shoshkes,0,person
2182,/relation:olga-shpitko,Olga Shpitko,0,person
2183,/relation:john-siegler,John Siegler,0,person
2184,/relation:george-signore,George Signore,0,person
2185,/relation:kenny-jo-silva,Kenny Jo Silva,12,person
2186,/relation:jacob-silver,Jacob Silver,1,person
2187,/relation:nonhlanhla-simelane,Nonhlanhla Simelane,0,person
2188,/relation:frank-simes,Frank Simes,1,person
2189,/relation:joffo-simmons,Joffo Simmons,31,person
2190,/relation:joseph-ward-simmons,Joseph Ward Simmons,0,person
2191,/relation:cat-simon,Cat Simon,0,person
2192,/relation:paul-simon,Paul Simon,8,person
2193,/relation:tommy-sims,Tommy Sims,124,person
2194,/relation:frank-sinatra,Frank Sinatra,1,person
2195,/relation:fredrik-skavlan,Fredrik Skavlan,0,person
2196,/relation:leland-sklar,Leland Sklar,1,person
2197,/relation:michael-sklar,Michael Sklar,1,person
2198,/relation:bruce-slogan,Bruce Slogan,1,person
2199,/relation:alan-smith,Alan Smith,1,person
2200,/relation:bob-smith,Bob Smith,1,person
2201,/relation:christine-smith,Christine Smith,2,person
2202,/relation:dante-terrell-smith,Dante Terrell Smith,0,person
2203,/relation:evan-smith,Evan Smith,2,person
2204,/relation:g-e-smith,G.E. Smith,1,person
2205,/relation:jackson-smith,Jackson Smith,1,person
2206,/relation:jerome-smith,Jerome Smith,0,person
2207,/relation:jesse-smith,Jesse Smith,1,person
2208,/relation:fran-smith,Fran Smith Jr.,10,person
2209,/relation:patti-smith,Patti Smith,9,person
2210,/relation:tony-smith,Tony Smith,1,person
2211,/relation:walter-smith,Walter Smith,0,person
2212,/relation:patty-smyth,Patty Smyth,1,person
2213,/relation:wesley-snipes,Wesley Snipes,1,person
2214,/relation:phoebe-snow,Phoebe Snow,4,person
2215,/relation:gil-snyder,Gil Snyder,2,person
2216,/relation:richard-sohl,Richard Sohl,4,person
2217,/relation:steven-soles,Steven Soles,1,person
2218,/relation:jim-sonefeld,Jim Sonefeld,2,person
2219,/relation:tom-sontag,Tom Sontag,1,person
2220,/relation:bob-sorce,Bob Sorce,0,person
2221,/relation:ken-sorenson,Ken Sorenson,0,person
2222,/relation:bruce-sosibo,Bruce Sosibo,0,person
2223,/relation:hilario-soto,Hilario Soto,0,person
2224,/relation:soup,Soup,1,person
2225,/relation:j-d-souther,J.D. Souther,3,person
2226,/relation:southside-johnny,Southside Johnny,110,person
2227,/relation:ronnie-spector,Ronnie Spector,9,person
2228,/relation:chris-spedding,Chris Spedding,2,person
2229,/relation:j-robert-spencer,J. Robert Spencer,1,person
2230,/relation:mike-spengler,Mike Spengler,76,person
2231,/relation:caroll-spinney,Caroll Spinney,1,person
2232,/relation:bob-spitz,Bob Spitz,0,person
2233,/relation:adele-springsteen,Adele Springsteen,7,person
2234,/relation:bruce-springsteen,Bruce Springsteen,3637,person
2235,/relation:douglas-springsteen,Douglas Springsteen,0,person
2236,/relation:evan-springsteen,Evan Springsteen,5,person
2237,/relation:jessica-springsteen,Jessica Springsteen,2,person
2238,/relation:pamela-springsteen,Pamela Springsteen,1,person
2239,/relation:sam-springsteen,Sam Springsteen,1,person
2240,/relation:virginia-springsteen,Virginia Springsteen,1,person
2241,/relation:wesley-stace,Wesley Stace,0,person
2242,/relation:jim-e-stack,Jim-E Stack,0,person
2243,/relation:john-stamos,John Stamos,1,person
2244,/relation:jane-stanley,Jane Stanley,2,person
2245,/relation:jason-stanley,Jason Stanley,2,person
2246,/relation:joey-stann,Joey Stann,18,person
2247,/relation:cleotha-staples,Cleotha Staples,1,person
2248,/relation:mavis-staples,Mavis Staples,2,person
2249,/relation:pervis-staples,Pervis Staples,1,person
2250,/relation:roebuck-staples,Roebuck Staples,1,person
2251,/relation:yvonne-staples,Yvonne Staples,1,person
2252,/relation:zak-starkey,Zak Starkey,1,person
2253,/relation:lance-hyland-stark,Lance Hyland Stark,0,person
2254,/relation:edwin-starr,Edwin Starr,3,person
2255,/relation:ringo-starr,Ringo Starr,2,person
2256,/relation:laiya-st-clair,Laiya St. Clair,0,person
2257,/relation:rusty-steele,Rusty Steele,1,person
2258,/relation:stan-steele,Stan Steele,1,person
2259,/relation:doug-stegmeyer,Doug Stegmeyer,1,person
2260,/relation:alan-stepansky,Alan Stepansky,1,person
2261,/relation:andrew-sterman,Andrew Sterman,0,person
2262,/relation:howard-stern,Howard Stern,0,person
2263,/relation:leelanee-sterrett,Leelanee Sterrett,0,person
2264,/relation:t-m-stevens,T.M. Stevens,2,person
2265,/relation:charles-stewart,Charles Stewart,0,person
2266,/relation:chavonne-stewart,Chavonne Stewart,1,person
2267,/relation:curtis-stewart,Curtis Stewart,3,person
2268,/relation:dave-stewart,Dave Stewart,3,person
2269,/relation:jon-stewart,Jon Stewart,2,person
2270,/relation:maeretha-stewart,Maeretha Stewart,0,person
2271,/relation:mark-stewart,Mark Stewart,5,person
2272,/relation:stephen-stills,Stephen Stills,3,person
2273,/relation:sting,Sting,34,person
2274,/relation:michael-stipe,Michael Stipe,7,person
2275,/relation:mike-stoller,Mike Stoller,1,person
2276,/relation:brian-stoltz,Brian Stoltz,1,person
2277,/relation:dan-stone,Dan Stone,0,person
2278,/relation:rob-stoner,Rob Stoner,1,person
2279,/relation:donald-strand,Donald Strand,0,person
2280,/relation:syd-straw,Syd Straw,1,person
2281,/relation:ken-stringfellow,Ken Stringfellow,6,person
2282,/relation:michael-strollo,Michael Strollo,2,person
2283,/relation:cecily-strong,Cecily Strong,1,person
2284,/relation:george-stroumboulopoulos,George Stroumboulopoulos,0,person
2285,/relation:marc-stuart,Marc Stuart,0,person
2286,/relation:levi-stubbs,Levi Stubbs,1,person
2287,/relation:miriam-sturm,Miriam Sturm,2,person
2288,/relation:trudie-styler,Trudie Styler,5,person
2289,/relation:joe-sublett,Joe Sublett,1,person
2290,/relation:michael-suchorsky,Michael Suchorsky,0,person
2291,/relation:donna-summer,Donna Summer,0,person
2292,/relation:gordon-sumner,Gordon Sumner,0,person
2293,/relation:joe-sumner,Joe Sumner,3,person
2294,/relation:emma-sutton,Emma Sutton,1,person
2295,/relation:arthur-suydam,Arthur Suydam,3,person
2296,/relation:joe-sweeney,Joe Sweeney,5,person
2297,/relation:mazz-swift,Mazz Swift,7,person
2298,/relation:taylor-swift,Taylor Swift,0,person
2299,/relation:carole-sylvan,Carole Sylvan,0,person
2300,/relation:jack-syperek,Jack Syperek,1,person
2301,/relation:stan-szelest,Stan Szelest,1,person
2302,/relation:lee-szymborski,Lee Szymborski,1,person
2303,/relation:hiroko-taguchi,Hiroko Taguchi,1,person
2304,/relation:billy-talbot,Billy Talbot,3,person
2305,/relation:vinnie-talerico,Vinnie Talerico,0,person
2306,/relation:crystal-taliefero,Crystal Taliefero,113,person
2307,/relation:garry-tallent,Garry Tallent,2110,person
2308,/relation:olivia-tallent,Olivia Tallent,2,person
2309,/relation:sherl-tallent,Sherl Tallent,2,person
2310,/relation:amy-tan,Amy Tan,1,person
2311,/relation:humberto-tan,Humberto Tan,0,person
2312,/relation:rob-tanico,Rob Tanico,5,person
2313,/relation:ben-tanner,Ben Tanner,1,person
2314,/relation:stan-tartas,Stan Tartas,1,person
2315,/relation:b-e-taylor,B.E. Taylor,1,person
2316,/relation:james-taylor,James Taylor,8,person
2317,/relation:jesse-taylor,Jesse Taylor,1,person
2318,/relation:anya-taylor-joy,Anya Taylor-Joy,0,person
2319,/relation:ken-taylor,Ken Taylor,1,person
2320,/relation:mel-taylor,Mel Taylor,0,person
2321,/relation:mick-taylor,Mick Taylor,1,person
2322,/relation:otis-taylor,Otis Taylor,1,person
2323,/relation:roger-taylor,Roger Taylor,3,person
2324,/relation:stanley-taylor,Stanley Taylor,3,person
2325,/relation:ritchie-teeter,Ritchie Teeter,0,person
2326,/relation:david-tellerman,David Tellerman,1,person
2327,/relation:albee-tellone,Albee Tellone,14,person
2328,/relation:benmont-tench,Benmont Tench,4,person
2329,/relation:bryn-terfel,Bryn Terfel,1,person
2330,/relation:eddie-testa,Eddie Testa,1,person
2331,/relation:teye,Teye,2,person
2332,/relation:lee-thanos,Lee Thanos,1,person
2333,/relation:george-theiss,George Theiss,119,person
2334,/relation:bobby-thomas,Bobby Thomas,1,person
2335,/relation:irma-thomas,Irma Thomas,1,person
2336,/relation:j-t-thomas,J.T. Thomas,1,person
2337,/relation:pete-thomas,Pete Thomas,2,person
2338,/relation:vaneese-thomas,Vaneese Thomas,3,person
2339,/relation:kenan-thompson,Kenan Thompson,1,person
2340,/relation:marc-anthony-thompson,Marc Anthony Thompson,80,person
2341,/relation:michael-thompson,Michael Thompson,0,person
2342,/relation:robbin-thompson,Robbin Thompson,23,person
2343,/relation:teddy-thompson,Teddy Thompson,1,person
2344,/relation:al-thornton,Al Thornton,0,person
2345,/relation:billy-bob-thornton,Billy Bob Thornton,0,person
2346,/relation:fonzi-thornton,Fonzi Thornton,2,person
2347,/relation:pat-thrall,Pat Thrall,2,person
2348,/relation:margo-thunderbird,Margo Thunderbird,1,person
2349,/relation:scott-thurston,Scott Thurston,2,person
2350,/relation:scott-tibbs,Scott Tibbs,0,person
2351,/relation:mark-tiernan,Mark Tiernan,1,person
2352,/relation:vinnie-tieto,Vinnie Tieto,5,person
2353,/relation:collin-tilton,Collin Tilton,5,person
2354,/relation:tom-timko,Tom Timko,1,person
2355,/relation:rosy-timms,Rosy Timms,1,person
2356,/relation:tim-tindall,Tim Tindall,1,person
2357,/relation:tony-tino,Tony Tino,2,person
2358,/relation:laurie-tobias,Laurie Tobias,2,person
2359,/relation:mike-todd,Mike Todd,1,person
2360,/relation:bill-toms,Bill Toms,16,person
2361,/relation:pat-toner,Pat Toner,2,person
2362,/relation:ron-tooley,Ron Tooley,7,person
2363,/relation:mark-tornillo,Mark Tornillo,0,person
2364,/relation:al-torrente,Al Torrente,1,person
2365,/relation:tico-torres,Tico Torres,6,person
2366,/relation:pete-townshend,Pete Townshend,4,person
2367,/relation:simon-townshend,Simon Townshend,1,person
2368,/relation:annabelle-traves,Annabelle Traves,2,person
2369,/relation:chandler-travis,Chandler Travis,1,person
2370,/relation:tony-trischka,Tony Trischka,1,person
2371,/relation:tariq-luqmaan-trotter,Tariq Luqmaan Trotter,0,person
2372,/relation:eric-troyer,Eric Troyer,0,person
2373,/relation:sam-tshabalala,Sam Tshabalala,0,person
2374,/relation:tshepo-tsotetsi,Tshepo Tsotetsi,0,person
2375,/relation:premik-russell-tubbs,Premik Russell Tubbs,3,person
2376,/relation:ryan-tubridy,Ryan Tubridy,0,person
2377,/relation:mary-turner,Mary Turner,0,person
2378,/relation:tina-turner,Tina Turner,1,person
2379,/relation:ron-tutt,Ron Tutt,1,person
2380,/relation:steven-tyler,Steven Tyler,2,person
2381,/relation:soozie-tyrell,Soozie Tyrell,842,person
2382,/relation:jay-ungar,Jay Ungar,1,person
2383,/relation:ruth-ungar,Ruth Ungar,1,person
2384,/relation:michael-utley,Michael Utley,1,person
2385,/relation:ryudo-uzaki,Ryudo Uzaki,1,person
2386,/relation:joe-vadala,Joe Vadala,1,person
2387,/relation:peter-valentine,Peter Valentine,1,person
2388,/relation:cillian-vallely,Cillian Vallely,0,person
2389,/relation:miriam-valle,Miriam Valle,0,person
2390,/relation:bobby-valli,Bobby Valli,1,person
2391,/relation:frankie-valli,Frankie Valli,1,person
2392,/relation:ronnie-vannucci-jr,Ronnie Vannucci Jr.,1,person
2393,/relation:maureen-van-zandt-2,Maureen Van Zandt,0,person
2394,/relation:steve-van-zandt,Steven Van Zandt,0,person
2395,/relation:steven-van-zandt,Steven Van Zandt,1502,person
2396,/relation:juan-vasquez,Juan Vásquez,0,person
2397,/relation:ben-vaughn,Ben Vaughn,0,person
2398,/relation:eddie-vedder,Eddie Vedder,8,person
2399,/relation:rene-veldsman,René Veldsman,0,person
2400,/relation:justin-vernon,Justin Vernon,0,person
2401,/relation:nathan-vickery,Nathan Vickery,0,person
2402,/relation:maria-vidal,Maria Vidal,0,person
2403,/relation:luis-villalobos,Luis Villalobos,0,person
2404,/relation:mike-vinas,Mike Viñas,1,person
2405,/relation:vikku-vinayakram,Vikku Vinayakram,1,person
2406,/relation:teresa-vinci,Teresa Vinci,3,person
2407,/relation:tex-vinyard,"Gordon ""Tex"" Vinyard",0,person
2408,/relation:marion-vinyard,Marion Vinyard,0,person
2409,/relation:mike-visceglia,Mike Visceglia,0,person
2410,/relation:peter-viskinde,Peter Viskinde,1,person
2411,/relation:rick-vito,Rick Vito,3,person
2412,/relation:jerry-vivino,Jerry Vivino,23,person
2413,/relation:jimmy-vivino,Jimmy Vivino,19,person
2414,/relation:michael-vogelmann,Michael Vogelmann,5,person
2415,/relation:diego-voglino,Diego Voglino,2,person
2416,/relation:mark-volman,Mark Volman,7,person
2417,/relation:john-waasdorp,John Waasdorp,3,person
2418,/relation:waddy-wachtel,Waddy Wachtel,3,person
2419,/relation:jim-wacker,Jim Wacker,0,person
2420,/relation:matt-wade,Matt Wade,0,person
2421,/relation:jessie-wagner,Jessie Wagner,5,person
2422,/relation:kenn-wagner,Kenn Wagner,0,person
2423,/relation:robert-wagner,Robert Wagner,1,person
2424,/relation:martha-wainwright,Martha Wainwright,2,person
2425,/relation:rufus-wainwright,Rufus Wainwright,2,person
2426,/relation:tom-waits,Tom Waits,4,person
2427,/relation:nate-walcott,Nate Walcott,4,person
2428,/relation:narada-michael-walden,Narada Michael Walden,4,person
2429,/relation:lillian-walker,Lillian Walker,1,person
2430,/relation:steve-walker,Steve Walker,0,person
2431,/relation:scruffy-wallace,Scruffy Wallace,1,person
2432,/relation:danny-walsh,Danny Walsh,0,person
2433,/relation:joe-walsh,Joe Walsh,3,person
2434,/relation:nick-walusko,Nick Walusko,2,person
2435,/relation:mike-wanchic,Mike Wanchic,1,person
2436,/relation:m-ward,M. Ward,1,person
2437,/relation:michael-ward,Michael Ward,2,person
2438,/relation:jennifer-warnes,Jennifer Warnes,1,person
2439,/relation:adrienne-warren,Adrienne Warren,2,person
2440,/relation:patrick-warren,Patrick Warren,0,person
2441,/relation:charlie-warwick,Charlie Warwick,3,person
2442,/relation:dionne-warwick,Dionne Warwick,0,person
2443,/relation:don-was,Don Was,4,person
2444,/relation:abigail-washburn,Abigail Washburn,1,person
2445,/relation:jenn-wasner,Jenn Wasner,0,person
2446,/relation:julia-waters,Julia Waters,0,person
2447,/relation:luther-waters,Luther Waters,0,person
2448,/relation:maxine-waters,Maxine Waters,0,person
2449,/relation:oren-waters,Oren Waters,0,person
2450,/relation:geraint-watkins,Geraint Watkins,2,person
2451,/relation:winston-watson,Winston Watson,2,person
2452,/relation:butch-watt,Butch Watt,1,person
2453,/relation:charlie-watts,Charlie Watts,2,person
2454,/relation:ernie-watts,Ernie Watts,0,person
2455,/relation:miko-weaver,Miko Weaver,1,person
2456,/relation:anna-webber,Anna Webber,1,person
2457,/relation:jon-weber,Jon Weber,1,person
2458,/relation:willie-weeks,Willie Weeks,6,person
2459,/relation:jim-weider,Jim Weider,1,person
2460,/relation:ali-weinberg,Ali Weinberg,13,person
2461,/relation:becky-weinberg,Becky Weinberg,0,person
2462,/relation:jay-weinberg,Jay Weinberg,36,person
2463,/relation:max-weinberg,Max Weinberg,1678,person
2464,/relation:paul-weisenstein,Paul Weisenstein,1,person
2465,/relation:eric-weissberg,Eric Weissberg,1,person
2466,/relation:florence-welch,Florence Welch,0,person
2467,/relation:orlando-wells,Orlando Wells,3,person
2468,/relation:susan-welty,Susan Welty,0,person
2469,/relation:jann-wenner,Jann Wenner,0,person
2470,/relation:bob-werner,Bob Werner,0,person
2471,/relation:craig-werner,Craig Werner,1,person
2472,/relation:carl-west,"Carl ""Tinker"" West",7,person
2473,/relation:floyd-westerman,Floyd Westerman,0,person
2474,/relation:jill-west,Jill West,1,person
2475,/relation:denny-weston,Denny Weston,1,person
2476,/relation:joyce-westphal,Joyce Westphal,1,person
2477,/relation:audrey-wheeler,Audrey Wheeler,0,person
2478,/relation:harold-wheeler,Harold Wheeler,0,person
2479,/relation:paul-whistler,Paul Whistler,2,person
2480,/relation:danny-white,Danny White,4,person
2481,/relation:tom-whitehorse,Tom Whitehorse,1,person
2482,/relation:brenda-white-king,Brenda White-King,0,person
2483,/relation:pascale-whiting,Pascale Whiting,3,person
2484,/relation:eleanor-whitmore,Eleanor Whitmore,1,person
2485,/relation:paul-wickens,Paul Wickens,4,person
2486,/relation:jonny-wickersham,Jonny Wickersham,2,person
2487,/relation:d-wayne-wiggins,D'wayne Wiggins,1,person
2488,/relation:teije-wijnterp,Teije Wijnterp,0,person
2489,/relation:madison-wilde,Madison Wilde,0,person
2490,/relation:terrence-wildeman,Terrence Wildeman,2,person
2491,/relation:will-i-am,Will.i.am,1,person
2492,/relation:bernie-williams,Bernie Williams,2,person
2493,/relation:bobby-williams,Bobby Williams,15,person
2494,/relation:brian-williams,Brian Williams,1,person
2495,/relation:carol-williams,Carol Williams,0,person
2496,/relation:dan-williams,Dana Williams,0,person
2497,/relation:dar-williams,Dar Williams,1,person
2498,/relation:james-williams,James Williams,1,person
2499,/relation:jane-williams,Jane Williams,1,person
2500,/relation:keller-williams,Keller Williams,1,person
2501,/relation:ken-williams,Ken Williams,0,person
2502,/relation:lucinda-williams,Lucinda Williams,1,person
2503,/relation:otis-williams,Otis Williams,1,person
2504,/relation:pharrell-williams,Pharrell Williams,1,person
2505,/relation:robin-williams,Robin Williams,1,person
2506,/relation:romeo-williams,Romeo Williams,0,person
2507,/relation:susannah-williams,Susannah Williams,3,person
2508,/relation:teresa-williams,Teresa Williams,1,person
2509,/relation:tony-williams,Tony Williams,0,person
2510,/relation:will-williams,Will Williams,1,person
2511,/relation:bruce-willis,Bruce Willis,1,person
2512,/relation:brian-wilson,Brian Wilson,4,person
2513,/relation:carl-wilson,Carl Wilson,1,person
2514,/relation:diane-wilson,Diane Wilson,0,person
2515,/relation:mary-wilson,Mary Wilson,1,person
2516,/relation:rita-wilson,Rita Wilson,0,person
2517,/relation:christine-wiltshire,Christine Wiltshire,0,person
2518,/relation:doug-wimbish,Doug Wimbish,0,person
2519,/relation:damon-wimbley,Damon Wimbley,0,person
2520,/relation:mark-winchester,Mark Winchester,1,person
2521,/relation:jai-winding,Jai Winding,1,person
2522,/relation:steve-winkler,Steve Winkler,1,person
2523,/relation:steve-winwood,Steve Winwood,1,person
2524,/relation:rick-witkowski,Rick Witkowski,5,person
2525,/relation:thomas-witte,Thomas Witte,0,person
2526,/relation:hank-woji,Hank Woji,3,person
2527,/relation:peter-wolf,Peter Wolf,15,person
2528,/relation:bobby-womack,Bobby Womack,1,person
2529,/relation:stevie-wonder,Stevie Wonder,2,person
2530,/relation:dave-woodford,Dave Woodford,0,person
2531,/relation:jimmie-wood,Jimmie Wood,2,person
2532,/relation:peter-wood,Peter Wood,0,person
2533,/relation:ronnie-wood,Ronnie Wood,3,person
2534,/relation:tracy-wormworth,Tracy Wormworth,6,person
2535,/relation:bernie-worrell,Bernie Worrell,0,person
2536,/relation:kurt-wortman,Kurt Wortman,0,person
2537,/relation:link-wray,Link Wray,3,person
2538,/relation:brandon-wright,Brandon Wright,2,person
2539,/relation:elicia-wright,Elicia Wright,0,person
2540,/relation:lorre-wyatt,Lorre Wyatt,0,person
2541,/relation:howie-wyeth,Howie Wyeth,1,person
2542,/relation:reese-wynans,Reese Wynans,0,person
2543,/relation:surrenity-xyz,Surrenity XYZ,1,person
2544,/relation:sami-yaffa,Sami Yaffa,0,person
2545,/relation:yahzarah,Yahzarah,3,person
2546,/relation:imelda-yalcin,Imelda Yalcin,2,person
2547,/relation:sharon-yamada,Sharon Yamada,0,person
2548,/relation:zoe-yanakis,Zoë Yanakis,0,person
2549,/relation:jeff-yang,Jeff Yang,1,person
2550,/relation:helen-yee,Helen Yee,0,person
2551,/relation:johnny-t-yerington,Johnny T. Yerington,0,person
2552,/relation:jungsun-yoo,Jungsun Yoo,0,person
2553,/relation:andy-york,Andy York,2,person
2554,/relation:pete-yorn,Pete Yorn,1,person
2555,/relation:jeff-young,Jeff Young,4,person
2556,/relation:kirsty-young,Kirsty Young,0,person
2557,/relation:neil-young,Neil Young,8,person
2558,/relation:pegi-young,Pegi Young,1,person
2559,/relation:rebecca-young,Rebecca Young,0,person
2560,/relation:don-yowell,Don Yowell,0,person
2561,/relation:sasheer-zamata,Sasheer Zamata,1,person
2562,/relation:ingo-zamperoni,Ingo Zamperoni,0,person
2563,/relation:maureen-van-zandt,Maureen Van Zandt,1,person
2564,/relation:dan-zanes,Dan Zanes,2,person
2565,/relation:warren-zanes,Warren Zanes,1,person
2566,/relation:king-zapata,King Zapata,1,person
2567,/relation:bobby-z,Bobby Z,1,person
2568,/relation:robin-zeh,Robin Zeh,2,person
2569,/relation:jordan-zevon,Jordan Zevon,0,person
2570,/relation:warren-zevon,Warren Zevon,2,person
2571,/relation:thom-zimny,Thom Zimny,0,person
2572,/relation:edie-zirilli,Edie Zirilli,1,person
2573,/relation:david-zurawski,David Zurawski,1,person
